user_id,product_id,rating,product_name,brand_name,about_item,product_description,breadcrumbs,combined_text,weighted_rating
R2LO1X8T6RPAKM,B086KKT21F,5.0,Hanes Men's Lightweight Cotton Moisture-Wicking Tank Undershirts (6 Pack),Hanes Store,"THE COMFORT OF COTTON - Breathable ribbed cotton starts out soft and gets softer with each washing.COOL ALL DAY - Cool Comfort fabric wicks away moisture so you stay cool and dry hour after hourFRESH ALL DAY - FreshIQ technologyfor all-day freshnessBUILT FOR DURABILITY - Banded armholes and scoop neckline resist wear and tear.NO TAG, NO ITCH - No tag to bunch up or itch.STOCK UP IN AN INSTANT - A 6-pack of Hanes essential tank undershirts offers one-and-done convenience.","Hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. Made with Hanes® Cool Comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. This versatile white tank is great for workouts, the beach, or even as an undershirt. It's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. These breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you.","Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts","hanes men's lightweight cotton moisture-wicking tank undershirts (6 pack) hanes store the comfort of cotton - breathable ribbed cotton starts out soft and gets softer with each washing.cool all day - cool comfort fabric wicks away moisture so you stay cool and dry hour after hourfresh all day - freshiq technologyfor all-day freshnessbuilt for durability - banded armholes and scoop neckline resist wear and tear.no tag, no itch - no tag to bunch up or itch.stock up in an instant - a 6-pack of hanes essential tank undershirts offers one-and-done convenience. hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. made with hanes® cool comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. this versatile white tank is great for workouts, the beach, or even as an undershirt. it's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. these breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you. clothing, shoes & jewelry › men › clothing › underwear › undershirts",4.7881136950904395
R2J7AX6RPTHF44,B086KKT21F,4.0,Hanes Men's Lightweight Cotton Moisture-Wicking Tank Undershirts (6 Pack),Hanes Store,"THE COMFORT OF COTTON - Breathable ribbed cotton starts out soft and gets softer with each washing.COOL ALL DAY - Cool Comfort fabric wicks away moisture so you stay cool and dry hour after hourFRESH ALL DAY - FreshIQ technologyfor all-day freshnessBUILT FOR DURABILITY - Banded armholes and scoop neckline resist wear and tear.NO TAG, NO ITCH - No tag to bunch up or itch.STOCK UP IN AN INSTANT - A 6-pack of Hanes essential tank undershirts offers one-and-done convenience.","Hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. Made with Hanes® Cool Comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. This versatile white tank is great for workouts, the beach, or even as an undershirt. It's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. These breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you.","Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts","hanes men's lightweight cotton moisture-wicking tank undershirts (6 pack) hanes store the comfort of cotton - breathable ribbed cotton starts out soft and gets softer with each washing.cool all day - cool comfort fabric wicks away moisture so you stay cool and dry hour after hourfresh all day - freshiq technologyfor all-day freshnessbuilt for durability - banded armholes and scoop neckline resist wear and tear.no tag, no itch - no tag to bunch up or itch.stock up in an instant - a 6-pack of hanes essential tank undershirts offers one-and-done convenience. hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. made with hanes® cool comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. this versatile white tank is great for workouts, the beach, or even as an undershirt. it's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. these breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you. clothing, shoes & jewelry › men › clothing › underwear › undershirts",4.2881136950904395
R4IPSGPXLK1FZ,B086KKT21F,5.0,Hanes Men's Lightweight Cotton Moisture-Wicking Tank Undershirts (6 Pack),Hanes Store,"THE COMFORT OF COTTON - Breathable ribbed cotton starts out soft and gets softer with each washing.COOL ALL DAY - Cool Comfort fabric wicks away moisture so you stay cool and dry hour after hourFRESH ALL DAY - FreshIQ technologyfor all-day freshnessBUILT FOR DURABILITY - Banded armholes and scoop neckline resist wear and tear.NO TAG, NO ITCH - No tag to bunch up or itch.STOCK UP IN AN INSTANT - A 6-pack of Hanes essential tank undershirts offers one-and-done convenience.","Hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. Made with Hanes® Cool Comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. This versatile white tank is great for workouts, the beach, or even as an undershirt. It's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. These breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you.","Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts","hanes men's lightweight cotton moisture-wicking tank undershirts (6 pack) hanes store the comfort of cotton - breathable ribbed cotton starts out soft and gets softer with each washing.cool all day - cool comfort fabric wicks away moisture so you stay cool and dry hour after hourfresh all day - freshiq technologyfor all-day freshnessbuilt for durability - banded armholes and scoop neckline resist wear and tear.no tag, no itch - no tag to bunch up or itch.stock up in an instant - a 6-pack of hanes essential tank undershirts offers one-and-done convenience. hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. made with hanes® cool comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. this versatile white tank is great for workouts, the beach, or even as an undershirt. it's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. these breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you. clothing, shoes & jewelry › men › clothing › underwear › undershirts",4.7881136950904395
R380W2H79E5L99,B086KKT21F,5.0,Hanes Men's Lightweight Cotton Moisture-Wicking Tank Undershirts (6 Pack),Hanes Store,"THE COMFORT OF COTTON - Breathable ribbed cotton starts out soft and gets softer with each washing.COOL ALL DAY - Cool Comfort fabric wicks away moisture so you stay cool and dry hour after hourFRESH ALL DAY - FreshIQ technologyfor all-day freshnessBUILT FOR DURABILITY - Banded armholes and scoop neckline resist wear and tear.NO TAG, NO ITCH - No tag to bunch up or itch.STOCK UP IN AN INSTANT - A 6-pack of Hanes essential tank undershirts offers one-and-done convenience.","Hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. Made with Hanes® Cool Comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. This versatile white tank is great for workouts, the beach, or even as an undershirt. It's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. These breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you.","Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts","hanes men's lightweight cotton moisture-wicking tank undershirts (6 pack) hanes store the comfort of cotton - breathable ribbed cotton starts out soft and gets softer with each washing.cool all day - cool comfort fabric wicks away moisture so you stay cool and dry hour after hourfresh all day - freshiq technologyfor all-day freshnessbuilt for durability - banded armholes and scoop neckline resist wear and tear.no tag, no itch - no tag to bunch up or itch.stock up in an instant - a 6-pack of hanes essential tank undershirts offers one-and-done convenience. hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. made with hanes® cool comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. this versatile white tank is great for workouts, the beach, or even as an undershirt. it's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. these breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you. clothing, shoes & jewelry › men › clothing › underwear › undershirts",4.7881136950904395
R1RYN86Y2Q1ITI,B086KKT21F,5.0,Hanes Men's Lightweight Cotton Moisture-Wicking Tank Undershirts (6 Pack),Hanes Store,"THE COMFORT OF COTTON - Breathable ribbed cotton starts out soft and gets softer with each washing.COOL ALL DAY - Cool Comfort fabric wicks away moisture so you stay cool and dry hour after hourFRESH ALL DAY - FreshIQ technologyfor all-day freshnessBUILT FOR DURABILITY - Banded armholes and scoop neckline resist wear and tear.NO TAG, NO ITCH - No tag to bunch up or itch.STOCK UP IN AN INSTANT - A 6-pack of Hanes essential tank undershirts offers one-and-done convenience.","Hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. Made with Hanes® Cool Comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. This versatile white tank is great for workouts, the beach, or even as an undershirt. It's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. These breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you.","Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Undershirts","hanes men's lightweight cotton moisture-wicking tank undershirts (6 pack) hanes store the comfort of cotton - breathable ribbed cotton starts out soft and gets softer with each washing.cool all day - cool comfort fabric wicks away moisture so you stay cool and dry hour after hourfresh all day - freshiq technologyfor all-day freshnessbuilt for durability - banded armholes and scoop neckline resist wear and tear.no tag, no itch - no tag to bunch up or itch.stock up in an instant - a 6-pack of hanes essential tank undershirts offers one-and-done convenience. hanes® men's cotton tank multipack is made from high-quality cotton that's preshrunk to hold its size and shape wash after wash. made with hanes® cool comfort™ technology, it wicks moisture away from skin to keep you cool and dry during workouts and beyond. this versatile white tank is great for workouts, the beach, or even as an undershirt. it's designed with a banded neck and armholes that resist wear and tear and a finished hem that looks good worn out or tucked in. these breathable cotton tank tops are also available in multiple color and multipack options, so you can choose the one that works best for you. clothing, shoes & jewelry › men › clothing › underwear › undershirts",4.7881136950904395
RUQFJOPEPTKDV,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R1JB6TX3TKX9OV,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
RN3HRTYNQC5S3,B073V3LPFL,4.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.2881136950904395
R1NIVD9VU5IPNQ,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R3KX4987TDMN79,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R21MEWRLGZZ43Z,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R2YNOEPW6AV0SI,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
RX8HX447LM0EJ,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R26QI00ID4DA4M,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
RUV3ECSQDN0KB,B073V3LPFL,5.0,Levi Strauss Signature Gold Men's Relaxed Fit Flex Jeans (Available in Big & Tall),Levi Strauss Signature Gold Store,"Same great jeans, brand new name! Signature by Levi Strauss & Co. is now Levi Strauss Signature GoldAll-day comfort and authentic stylePremium denim with ultimate stretch and flexRelaxed seat and thigh; Straight leg openingUnique fabric varies in color due to wash, finish, and dyeMachine wash","Signature by Levi Strauss & Co.™ Men's Relaxed Fit are quality, modern jeans built strong enough to last. With a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. Signature by Levi Strauss & Co.™ Men's Relaxed Fit Jeans are so relaxed, you don’t have to break them in.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","levi strauss signature gold men's relaxed fit flex jeans (available in big & tall) levi strauss signature gold store same great jeans, brand new name! signature by levi strauss & co. is now levi strauss signature goldall-day comfort and authentic stylepremium denim with ultimate stretch and flexrelaxed seat and thigh; straight leg openingunique fabric varies in color due to wash, finish, and dyemachine wash signature by levi strauss & co.™ men's relaxed fit are quality, modern jeans built strong enough to last. with a straight, fuller leg and all-around relaxed fit through the seat and thigh, these jeans are created with premium flex denim that moves with you throughout the day. signature by levi strauss & co.™ men's relaxed fit jeans are so relaxed, you don’t have to break them in. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R1L4I0GAU6PDW4,B07LGVSPKF,5.0,Rustler Men's Classic Relaxed Fit,Rustler Store,Relaxed fit thru seat and thigh5 pocket stylingStraight legHeavy weight durable denim,"Thank us later for jeans that you don’t have to worry about. Each pair of Rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. Available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","rustler men's classic relaxed fit rustler store relaxed fit thru seat and thigh5 pocket stylingstraight legheavy weight durable denim thank us later for jeans that you don’t have to worry about. each pair of rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R2KZW9RYLPLWLX,B07LGVSPKF,5.0,Rustler Men's Classic Relaxed Fit,Rustler Store,Relaxed fit thru seat and thigh5 pocket stylingStraight legHeavy weight durable denim,"Thank us later for jeans that you don’t have to worry about. Each pair of Rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. Available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","rustler men's classic relaxed fit rustler store relaxed fit thru seat and thigh5 pocket stylingstraight legheavy weight durable denim thank us later for jeans that you don’t have to worry about. each pair of rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R2CS6BVRUYIMV3,B07LGVSPKF,4.0,Rustler Men's Classic Relaxed Fit,Rustler Store,Relaxed fit thru seat and thigh5 pocket stylingStraight legHeavy weight durable denim,"Thank us later for jeans that you don’t have to worry about. Each pair of Rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. Available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","rustler men's classic relaxed fit rustler store relaxed fit thru seat and thigh5 pocket stylingstraight legheavy weight durable denim thank us later for jeans that you don’t have to worry about. each pair of rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity. clothing, shoes & jewelry › men › clothing › jeans",4.2881136950904395
RF6K4P3EOTO3C,B07LGVSPKF,5.0,Rustler Men's Classic Relaxed Fit,Rustler Store,Relaxed fit thru seat and thigh5 pocket stylingStraight legHeavy weight durable denim,"Thank us later for jeans that you don’t have to worry about. Each pair of Rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. Available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","rustler men's classic relaxed fit rustler store relaxed fit thru seat and thigh5 pocket stylingstraight legheavy weight durable denim thank us later for jeans that you don’t have to worry about. each pair of rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
R6NHTPM2F9EM1,B07LGVSPKF,5.0,Rustler Men's Classic Relaxed Fit,Rustler Store,Relaxed fit thru seat and thigh5 pocket stylingStraight legHeavy weight durable denim,"Thank us later for jeans that you don’t have to worry about. Each pair of Rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. Available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity.","Clothing, Shoes & Jewelry › Men › Clothing › Jeans","rustler men's classic relaxed fit rustler store relaxed fit thru seat and thigh5 pocket stylingstraight legheavy weight durable denim thank us later for jeans that you don’t have to worry about. each pair of rustler jeans is made to be durable and long-lasting, all without sacrificing the comfort you want and the terrific value you expect. available in a variety of colors and fits, our straight leg men’s jeans are sure to keep up, no matter the activity. clothing, shoes & jewelry › men › clothing › jeans",4.7881136950904395
